ID,NAME,LEVEL,ICON,CHAT_LINK
15610,Ravaging Dredge Bloodletter,50,https://render.guildwars2.com/file/1056097B1E5554A8D523AAC05745B5B6C66F41A9/574999.png,[&AgH6PAAA]
15611,Rejuvenating Dredge Bloodletter,50,https://render.guildwars2.com/file/1056097B1E5554A8D523AAC05745B5B6C66F41A9/574999.png,[&AgH7PAAA]
15612,Honed Dredge Bloodletter,50,https://render.guildwars2.com/file/1056097B1E5554A8D523AAC05745B5B6C66F41A9/574999.png,[&AgH8PAAA]
15614,Strong Dredge Bloodletter,50,https://render.guildwars2.com/file/1056097B1E5554A8D523AAC05745B5B6C66F41A9/574999.png,[&AgH+PAAA]
15615,Vigorous Dredge Bloodletter,50,https://render.guildwars2.com/file/1056097B1E5554A8D523AAC05745B5B6C66F41A9/574999.png,[&AgH/PAAA]
15616,Hearty Dredge Bloodletter,50,https://render.guildwars2.com/file/1056097B1E5554A8D523AAC05745B5B6C66F41A9/574999.png,[&AgEAPQAA]
15617,Carrion Ogre Dirk,65,https://render.guildwars2.com/file/90CB993A0B0EBDA421EE900B072461B1EDA39C57/68664.png,[&AgEBPQAA]
15618,Cleric's Ogre Dirk,65,https://render.guildwars2.com/file/90CB993A0B0EBDA421EE900B072461B1EDA39C57/68664.png,[&AgECPQAA]
15620,Berserker's Ogre Dirk,65,https://render.guildwars2.com/file/90CB993A0B0EBDA421EE900B072461B1EDA39C57/68664.png,[&AgEEPQAA]
15621,Valkyrie Ogre Dirk,65,https://render.guildwars2.com/file/90CB993A0B0EBDA421EE900B072461B1EDA39C57/68664.png,[&AgEFPQAA]
15622,Rampager's Ogre Dirk,65,https://render.guildwars2.com/file/90CB993A0B0EBDA421EE900B072461B1EDA39C57/68664.png,[&AgEGPQAA]
15623,Knight's Ogre Dirk,65,https://render.guildwars2.com/file/90CB993A0B0EBDA421EE900B072461B1EDA39C57/68664.png,[&AgEHPQAA]
15624,Ravaging Bandit Slicer,35,https://render.guildwars2.com/file/F5250BCB0AA66105730CAA97E21FD62E9E1F1DB4/66744.png,[&AgEIPQAA]
15625,Rejuvenating Bandit Slicer,35,https://render.guildwars2.com/file/F5250BCB0AA66105730CAA97E21FD62E9E1F1DB4/66744.png,[&AgEJPQAA]
15626,Honed Bandit Slicer,35,https://render.guildwars2.com/file/F5250BCB0AA66105730CAA97E21FD62E9E1F1DB4/66744.png,[&AgEKPQAA]
15628,Strong Bandit Slicer,35,https://render.guildwars2.com/file/F5250BCB0AA66105730CAA97E21FD62E9E1F1DB4/66744.png,[&AgEMPQAA]
15629,Vigorous Bandit Slicer,35,https://render.guildwars2.com/file/F5250BCB0AA66105730CAA97E21FD62E9E1F1DB4/66744.png,[&AgENPQAA]
15630,Hearty Bandit Slicer,35,https://render.guildwars2.com/file/F5250BCB0AA66105730CAA97E21FD62E9E1F1DB4/66744.png,[&AgEOPQAA]
15631,Ravaging Dredge Edge,50,https://render.guildwars2.com/file/66BEDAB963C19DAC09B37CEE2F4211380EE978E1/575000.png,[&AgEPPQAA]
15632,Rejuvenating Dredge Edge,50,https://render.guildwars2.com/file/66BEDAB963C19DAC09B37CEE2F4211380EE978E1/575000.png,[&AgEQPQAA]
15633,Honed Dredge Edge,50,https://render.guildwars2.com/file/66BEDAB963C19DAC09B37CEE2F4211380EE978E1/575000.png,[&AgERPQAA]
15635,Strong Dredge Edge,50,https://render.guildwars2.com/file/66BEDAB963C19DAC09B37CEE2F4211380EE978E1/575000.png,[&AgETPQAA]
15636,Vigorous Dredge Edge,50,https://render.guildwars2.com/file/66BEDAB963C19DAC09B37CEE2F4211380EE978E1/575000.png,[&AgEUPQAA]
15637,Hearty Dredge Edge,50,https://render.guildwars2.com/file/66BEDAB963C19DAC09B37CEE2F4211380EE978E1/575000.png,[&AgEVPQAA]
15638,Carrion Ogre Scimitar,65,https://render.guildwars2.com/file/C0335CD6B9D0C13A6AB3201442E0D8C45B6BCF6F/68726.png,[&AgEWPQAA]
15639,Cleric's Ogre Scimitar,65,https://render.guildwars2.com/file/C0335CD6B9D0C13A6AB3201442E0D8C45B6BCF6F/68726.png,[&AgEXPQAA]
15640,Ogre Scimitar,65,https://render.guildwars2.com/file/C0335CD6B9D0C13A6AB3201442E0D8C45B6BCF6F/68726.png,[&AgEYPQAA]
15641,Berserker's Ogre Scimitar,65,https://render.guildwars2.com/file/C0335CD6B9D0C13A6AB3201442E0D8C45B6BCF6F/68726.png,[&AgEZPQAA]
15642,Valkyrie Ogre Scimitar,65,https://render.guildwars2.com/file/C0335CD6B9D0C13A6AB3201442E0D8C45B6BCF6F/68726.png,[&AgEaPQAA]
15643,Rampager's Ogre Scimitar,65,https://render.guildwars2.com/file/C0335CD6B9D0C13A6AB3201442E0D8C45B6BCF6F/68726.png,[&AgEbPQAA]
15644,Knight's Ogre Scimitar,65,https://render.guildwars2.com/file/C0335CD6B9D0C13A6AB3201442E0D8C45B6BCF6F/68726.png,[&AgEcPQAA]
15645,Ravaging Bandit Mallet,35,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgEdPQAA]
15646,Rejuvenating Bandit Mallet,35,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgEePQAA]
15647,Honed Bandit Mallet,35,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgEfPQAA]
15649,Strong Bandit Mallet,35,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgEhPQAA]
15650,Vigorous Bandit Mallet,35,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgEiPQAA]
15651,Hearty Bandit Mallet,35,https://render.guildwars2.com/file/0A4FEE0807022155A961E23AD31BC3CFD62D5674/66737.png,[&AgEjPQAA]
15652,Ravaging Dredge Flanged Mace,50,https://render.guildwars2.com/file/5FD7909CEAEA504BBCF008D4567CB5914098F70C/575001.png,[&AgEkPQAA]
15653,Rejuvenating Dredge Flanged Mace,50,https://render.guildwars2.com/file/5FD7909CEAEA504BBCF008D4567CB5914098F70C/575001.png,[&AgElPQAA]
15654,Honed Dredge Flanged Mace,50,https://render.guildwars2.com/file/5FD7909CEAEA504BBCF008D4567CB5914098F70C/575001.png,[&AgEmPQAA]
15656,Strong Dredge Flanged Mace,50,https://render.guildwars2.com/file/5FD7909CEAEA504BBCF008D4567CB5914098F70C/575001.png,[&AgEoPQAA]
15657,Vigorous Dredge Flanged Mace,50,https://render.guildwars2.com/file/5FD7909CEAEA504BBCF008D4567CB5914098F70C/575001.png,[&AgEpPQAA]
15658,Hearty Dredge Flanged Mace,50,https://render.guildwars2.com/file/5FD7909CEAEA504BBCF008D4567CB5914098F70C/575001.png,[&AgEqPQAA]
15659,Carrion Ogre Bludgeoner,65,https://render.guildwars2.com/file/7DD1BDF8716FB571A8EB156C6CB9DD0826790974/68694.png,[&AgErPQAA]
15660,Cleric's Ogre Bludgeoner,65,https://render.guildwars2.com/file/7DD1BDF8716FB571A8EB156C6CB9DD0826790974/68694.png,[&AgEsPQAA]
15662,Berserker's Ogre Bludgeoner,65,https://render.guildwars2.com/file/7DD1BDF8716FB571A8EB156C6CB9DD0826790974/68694.png,[&AgEuPQAA]
15663,Valkyrie Ogre Bludgeoner,65,https://render.guildwars2.com/file/7DD1BDF8716FB571A8EB156C6CB9DD0826790974/68694.png,[&AgEvPQAA]
15664,Rampager's Ogre Bludgeoner,65,https://render.guildwars2.com/file/7DD1BDF8716FB571A8EB156C6CB9DD0826790974/68694.png,[&AgEwPQAA]
15665,Knight's Ogre Bludgeoner,65,https://render.guildwars2.com/file/7DD1BDF8716FB571A8EB156C6CB9DD0826790974/68694.png,[&AgExPQAA]
15666,Ravaging Bandit Ward,35,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgEyPQAA]
15667,Rejuvenating Bandit Ward,35,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgEzPQAA]
15668,Honed Bandit Ward,35,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgE0PQAA]
15670,Strong Bandit Ward,35,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgE2PQAA]
15671,Vigorous Bandit Ward,35,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgE3PQAA]
15672,Hearty Bandit Ward,35,https://render.guildwars2.com/file/ED77E5309C046F0E4C2CBDDC064AE5CAE01B7D79/66741.png,[&AgE4PQAA]
15673,Ravaging Dredge Barricade,50,https://render.guildwars2.com/file/5D2FB3D8A357060ED1359FEDA15436489CADAE38/575002.png,[&AgE5PQAA]
15674,Rejuvenating Dredge Barricade,50,https://render.guildwars2.com/file/5D2FB3D8A357060ED1359FEDA15436489CADAE38/575002.png,[&AgE6PQAA]
15675,Honed Dredge Barricade,50,https://render.guildwars2.com/file/5D2FB3D8A357060ED1359FEDA15436489CADAE38/575002.png,[&AgE7PQAA]
15677,Strong Dredge Barricade,50,https://render.guildwars2.com/file/5D2FB3D8A357060ED1359FEDA15436489CADAE38/575002.png,[&AgE9PQAA]
15678,Vigorous Dredge Barricade,50,https://render.guildwars2.com/file/5D2FB3D8A357060ED1359FEDA15436489CADAE38/575002.png,[&AgE+PQAA]
15679,Hearty Dredge Barricade,50,https://render.guildwars2.com/file/5D2FB3D8A357060ED1359FEDA15436489CADAE38/575002.png,[&AgE/PQAA]
15680,Carrion Ogre Bulwark,65,https://render.guildwars2.com/file/CA4D681FD277B0C2D54AF2A96B0EE00E3C6049CB/68707.png,[&AgFAPQAA]
15681,Cleric's Ogre Bulwark,65,https://render.guildwars2.com/file/CA4D681FD277B0C2D54AF2A96B0EE00E3C6049CB/68707.png,[&AgFBPQAA]
15682,Ogre Bulwark,65,https://render.guildwars2.com/file/CA4D681FD277B0C2D54AF2A96B0EE00E3C6049CB/68707.png,[&AgFCPQAA]
15683,Berserker's Ogre Bulwark,65,https://render.guildwars2.com/file/CA4D681FD277B0C2D54AF2A96B0EE00E3C6049CB/68707.png,[&AgFDPQAA]
15684,Valkyrie Ogre Bulwark,65,https://render.guildwars2.com/file/CA4D681FD277B0C2D54AF2A96B0EE00E3C6049CB/68707.png,[&AgFEPQAA]
15685,Rampager's Ogre Bulwark,65,https://render.guildwars2.com/file/CA4D681FD277B0C2D54AF2A96B0EE00E3C6049CB/68707.png,[&AgFFPQAA]
15686,Knight's Ogre Bulwark,65,https://render.guildwars2.com/file/CA4D681FD277B0C2D54AF2A96B0EE00E3C6049CB/68707.png,[&AgFGPQAA]
15687,Ravaging Bandit Cleaver,35,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFHPQAA]
15688,Rejuvenating Bandit Cleaver,35,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFIPQAA]
15689,Honed Bandit Cleaver,35,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFJPQAA]
15690,Bandit Cleaver,35,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFKPQAA]
15691,Strong Bandit Cleaver,35,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFLPQAA]
15692,Vigorous Bandit Cleaver,35,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFMPQAA]
15693,Hearty Bandit Cleaver,35,https://render.guildwars2.com/file/B13970797CB3ED515913ECC855EC697AC30D4EF1/66723.png,[&AgFNPQAA]
15694,Ravaging Dredge Bonehewer,50,https://render.guildwars2.com/file/00AE42781FCB5C94223BE4AC1EAE4661A812BC46/575003.png,[&AgFOPQAA]
15695,Rejuvenating Dredge Bonehewer,50,https://render.guildwars2.com/file/00AE42781FCB5C94223BE4AC1EAE4661A812BC46/575003.png,[&AgFPPQAA]
15696,Honed Dredge Bonehewer,50,https://render.guildwars2.com/file/00AE42781FCB5C94223BE4AC1EAE4661A812BC46/575003.png,[&AgFQPQAA]
15697,Dredge Bonehewer,50,https://render.guildwars2.com/file/00AE42781FCB5C94223BE4AC1EAE4661A812BC46/575003.png,[&AgFRPQAA]
15698,Strong Dredge Bonehewer,50,https://render.guildwars2.com/file/00AE42781FCB5C94223BE4AC1EAE4661A812BC46/575003.png,[&AgFSPQAA]
15699,Vigorous Dredge Bonehewer,50,https://render.guildwars2.com/file/00AE42781FCB5C94223BE4AC1EAE4661A812BC46/575003.png,[&AgFTPQAA]
15700,Hearty Dredge Bonehewer,50,https://render.guildwars2.com/file/00AE42781FCB5C94223BE4AC1EAE4661A812BC46/575003.png,[&AgFUPQAA]
15701,Carrion Ogre Cleaver,65,https://render.guildwars2.com/file/6025F1781331A17BD9CC2EF4EC14A63E6FE551BB/68658.png,[&AgFVPQAA]
15702,Cleric's Ogre Cleaver,65,https://render.guildwars2.com/file/6025F1781331A17BD9CC2EF4EC14A63E6FE551BB/68658.png,[&AgFWPQAA]
15704,Berserker's Ogre Cleaver,65,https://render.guildwars2.com/file/6025F1781331A17BD9CC2EF4EC14A63E6FE551BB/68658.png,[&AgFYPQAA]
15705,Valkyrie Ogre Cleaver,65,https://render.guildwars2.com/file/6025F1781331A17BD9CC2EF4EC14A63E6FE551BB/68658.png,[&AgFZPQAA]
15706,Rampager's Ogre Cleaver,65,https://render.guildwars2.com/file/6025F1781331A17BD9CC2EF4EC14A63E6FE551BB/68658.png,[&AgFaPQAA]
15707,Knight's Ogre Cleaver,65,https://render.guildwars2.com/file/6025F1781331A17BD9CC2EF4EC14A63E6FE551BB/68658.png,[&AgFbPQAA]
15708,Ravaging Bandit Sunderer,35,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgFcPQAA]
15709,Rejuvenating Bandit Sunderer,35,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgFdPQAA]
15710,Honed Bandit Sunderer,35,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgFePQAA]
15712,Strong Bandit Sunderer,35,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgFgPQAA]
15713,Vigorous Bandit Sunderer,35,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgFhPQAA]
15714,Hearty Bandit Sunderer,35,https://render.guildwars2.com/file/F420E407B7FE087204E10619B140E440FF3FEDF7/63052.png,[&AgFiPQAA]
15715,Ravaging Dredge Sunderer,50,https://render.guildwars2.com/file/295B79C8540DDDD4F566284125B8BA17CCD32D7A/575004.png,[&AgFjPQAA]
15716,Rejuvenating Dredge Sunderer,50,https://render.guildwars2.com/file/295B79C8540DDDD4F566284125B8BA17CCD32D7A/575004.png,[&AgFkPQAA]
15717,Honed Dredge Sunderer,50,https://render.guildwars2.com/file/295B79C8540DDDD4F566284125B8BA17CCD32D7A/575004.png,[&AgFlPQAA]
15719,Strong Dredge Sunderer,50,https://render.guildwars2.com/file/295B79C8540DDDD4F566284125B8BA17CCD32D7A/575004.png,[&AgFnPQAA]
15720,Vigorous Dredge Sunderer,50,https://render.guildwars2.com/file/295B79C8540DDDD4F566284125B8BA17CCD32D7A/575004.png,[&AgFoPQAA]
15721,Hearty Dredge Sunderer,50,https://render.guildwars2.com/file/295B79C8540DDDD4F566284125B8BA17CCD32D7A/575004.png,[&AgFpPQAA]
15722,Carrion Ogre Longsword,65,https://render.guildwars2.com/file/B5EF4DB23DB8784C25901AB369064D2A33127F11/68675.png,[&AgFqPQAA]
15723,Cleric's Ogre Longsword,65,https://render.guildwars2.com/file/B5EF4DB23DB8784C25901AB369064D2A33127F11/68675.png,[&AgFrPQAA]
15724,Ogre Longsword,65,https://render.guildwars2.com/file/B5EF4DB23DB8784C25901AB369064D2A33127F11/68675.png,[&AgFsPQAA]
15725,Berserker's Ogre Longsword,65,https://render.guildwars2.com/file/B5EF4DB23DB8784C25901AB369064D2A33127F11/68675.png,[&AgFtPQAA]
15726,Valkyrie Ogre Longsword,65,https://render.guildwars2.com/file/B5EF4DB23DB8784C25901AB369064D2A33127F11/68675.png,[&AgFuPQAA]
15727,Rampager's Ogre Longsword,65,https://render.guildwars2.com/file/B5EF4DB23DB8784C25901AB369064D2A33127F11/68675.png,[&AgFvPQAA]
15728,Knight's Ogre Longsword,65,https://render.guildwars2.com/file/B5EF4DB23DB8784C25901AB369064D2A33127F11/68675.png,[&AgFwPQAA]
15729,Ravaging Bandit Demolisher,35,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgFxPQAA]
15730,Rejuvenating Bandit Demolisher,35,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgFyPQAA]
15731,Honed Bandit Demolisher,35,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgFzPQAA]
15733,Strong Bandit Demolisher,35,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgF1PQAA]
15734,Vigorous Bandit Demolisher,35,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgF2PQAA]
15735,Hearty Bandit Demolisher,35,https://render.guildwars2.com/file/9F2A3E0B0459DECE750DD093742720B1F49E9F9A/66735.png,[&AgF3PQAA]
15736,Ravaging Dredge Pulverizer,50,https://render.guildwars2.com/file/710B0608D7A6A4AED05B25DA0D2B691DA2B6DCC0/574937.png,[&AgF4PQAA]
15737,Rejuvenating Dredge Pulverizer,50,https://render.guildwars2.com/file/710B0608D7A6A4AED05B25DA0D2B691DA2B6DCC0/574937.png,[&AgF5PQAA]
15738,Honed Dredge Pulverizer,50,https://render.guildwars2.com/file/710B0608D7A6A4AED05B25DA0D2B691DA2B6DCC0/574937.png,[&AgF6PQAA]
15740,Strong Dredge Pulverizer,50,https://render.guildwars2.com/file/710B0608D7A6A4AED05B25DA0D2B691DA2B6DCC0/574937.png,[&AgF8PQAA]
15741,Vigorous Dredge Pulverizer,50,https://render.guildwars2.com/file/710B0608D7A6A4AED05B25DA0D2B691DA2B6DCC0/574937.png,[&AgF9PQAA]
15742,Hearty Dredge Pulverizer,50,https://render.guildwars2.com/file/710B0608D7A6A4AED05B25DA0D2B691DA2B6DCC0/574937.png,[&AgF+PQAA]
15743,Carrion Ogre Breaker,65,https://render.guildwars2.com/file/F30EF7E37E706E72941D0BE64BC601966E3EF66F/68681.png,[&AgF/PQAA]
15744,Cleric's Ogre Breaker,65,https://render.guildwars2.com/file/F30EF7E37E706E72941D0BE64BC601966E3EF66F/68681.png,[&AgGAPQAA]
15746,Berserker's Ogre Breaker,65,https://render.guildwars2.com/file/F30EF7E37E706E72941D0BE64BC601966E3EF66F/68681.png,[&AgGCPQAA]
15747,Valkyrie Ogre Breaker,65,https://render.guildwars2.com/file/F30EF7E37E706E72941D0BE64BC601966E3EF66F/68681.png,[&AgGDPQAA]
15748,Rampager's Ogre Breaker,65,https://render.guildwars2.com/file/F30EF7E37E706E72941D0BE64BC601966E3EF66F/68681.png,[&AgGEPQAA]
15749,Knight's Ogre Breaker,65,https://render.guildwars2.com/file/F30EF7E37E706E72941D0BE64BC601966E3EF66F/68681.png,[&AgGFPQAA]
15750,Ravaging Bandit Spear,35,https://render.guildwars2.com/file/1F4AE44A43DDE0AD93903E6DBC9EB75C677B0AA7/779899.png,[&AgGGPQAA]
15751,Rejuvenating Bandit Spear,35,https://render.guildwars2.com/file/1F4AE44A43DDE0AD93903E6DBC9EB75C677B0AA7/779899.png,[&AgGHPQAA]
15752,Honed Bandit Spear,35,https://render.guildwars2.com/file/1F4AE44A43DDE0AD93903E6DBC9EB75C677B0AA7/779899.png,[&AgGIPQAA]
15754,Strong Bandit Spear,35,https://render.guildwars2.com/file/1F4AE44A43DDE0AD93903E6DBC9EB75C677B0AA7/779899.png,[&AgGKPQAA]
15755,Vigorous Bandit Spear,35,https://render.guildwars2.com/file/1F4AE44A43DDE0AD93903E6DBC9EB75C677B0AA7/779899.png,[&AgGLPQAA]
15756,Hearty Bandit Spear,35,https://render.guildwars2.com/file/1F4AE44A43DDE0AD93903E6DBC9EB75C677B0AA7/779899.png,[&AgGMPQAA]
15757,Ravaging Dredge Spear,50,https://render.guildwars2.com/file/940157F4A278BBD21538F907161C48C8F7B6C298/779900.png,[&AgGNPQAA]
15758,Rejuvenating Dredge Spear,50,https://render.guildwars2.com/file/940157F4A278BBD21538F907161C48C8F7B6C298/779900.png,[&AgGOPQAA]
15759,Honed Dredge Spear,50,https://render.guildwars2.com/file/940157F4A278BBD21538F907161C48C8F7B6C298/779900.png,[&AgGPPQAA]
15761,Strong Dredge Spear,50,https://render.guildwars2.com/file/940157F4A278BBD21538F907161C48C8F7B6C298/779900.png,[&AgGRPQAA]
15762,Vigorous Dredge Spear,50,https://render.guildwars2.com/file/940157F4A278BBD21538F907161C48C8F7B6C298/779900.png,[&AgGSPQAA]
15763,Hearty Dredge Spear,50,https://render.guildwars2.com/file/940157F4A278BBD21538F907161C48C8F7B6C298/779900.png,[&AgGTPQAA]
15764,Carrion Ogre Javelin,65,https://render.guildwars2.com/file/C196C3BE6E5F99432A6572B47E42DF75D580C206/779901.png,[&AgGUPQAA]
15765,Cleric's Ogre Javelin,65,https://render.guildwars2.com/file/C196C3BE6E5F99432A6572B47E42DF75D580C206/779901.png,[&AgGVPQAA]
15767,Berserker's Ogre Javelin,65,https://render.guildwars2.com/file/C196C3BE6E5F99432A6572B47E42DF75D580C206/779901.png,[&AgGXPQAA]
15768,Valkyrie Ogre Javelin,65,https://render.guildwars2.com/file/C196C3BE6E5F99432A6572B47E42DF75D580C206/779901.png,[&AgGYPQAA]
15769,Rampager's Ogre Javelin,65,https://render.guildwars2.com/file/C196C3BE6E5F99432A6572B47E42DF75D580C206/779901.png,[&AgGZPQAA]
15770,Knight's Ogre Javelin,65,https://render.guildwars2.com/file/C196C3BE6E5F99432A6572B47E42DF75D580C206/779901.png,[&AgGaPQAA]
16976,Rabid Reinforced Scale Boots,80,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,[&AgFQQgAA]
16978,Berserker's Reinforced Scale Boots,80,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,[&AgFSQgAA]
16979,Carrion Cabalist Boots,65,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,[&AgFTQgAA]
16980,Carrion Cabalist Coat,65,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,[&AgFUQgAA]
16981,Berserker's Reinforced Scale Coat,80,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,[&AgFVQgAA]
16982,Ascalonian Tear,0,https://render.guildwars2.com/file/0F0959E16D04945190BF0750934C27EFFAB3F35E/434180.png,[&AgFWQgAA]
16984,Berserker's Reinforced Scale Gauntlets,80,https://render.guildwars2.com/file/A13610BD05B1ABA9A804C7C8789F04F8BD51BEE8/61057.png,[&AgFYQgAA]
16985,Carrion Cabalist Gloves,65,https://render.guildwars2.com/file/260B7D54F135DE4B1A05E4F105EF51FDD1F09446/61079.png,[&AgFZQgAA]
16986,Penetrating Privateer Boots,45,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,[&AgFaQgAA]
16987,Carrion Cabalist Hood,65,https://render.guildwars2.com/file/16E5686EC33001A0D77FF5D4320EFBCA39130826/61411.png,[&AgFbQgAA]
16989,Rabid Reinforced Scale Boots,55,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,[&AgFdQgAA]
16990,Berserker's Reinforced Scale Helm,80,https://render.guildwars2.com/file/6F30FEDA2B1405EEB10426E1200522E29D7C3ECB/61064.png,[&AgFeQgAA]
16991,Rabid Reinforced Scale Coat,80,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,[&AgFfQgAA]
16992,Berserker's Privateer Boots,70,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,[&AgFgQgAA]
16993,Berserker's Privateer Boots,80,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,[&AgFhQgAA]
16994,Carrion Cabalist Legs,65,https://render.guildwars2.com/file/07E903CB9C9437E57770EF42D3484BF1B3740757/61090.png,[&AgFiQgAA]
16995,Berserker's Privateer Coat,70,https://render.guildwars2.com/file/9E384E500AE801DE793FFB0149BE330BDA542C58/61024.png,[&AgFjQgAA]
16996,Rabid Reinforced Scale Coat,55,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,[&AgFkQgAA]
16998,Berserker's Privateer Coat,80,https://render.guildwars2.com/file/9E384E500AE801DE793FFB0149BE330BDA542C58/61024.png,[&AgFmQgAA]
16999,Penetrating Privateer Coat,45,https://render.guildwars2.com/file/9E384E500AE801DE793FFB0149BE330BDA542C58/61024.png,[&AgFnQgAA]
17000,Berserker's Reinforced Scale Legs,80,https://render.guildwars2.com/file/CE2E65CBB56F1CC37E6FC2F094612DF60E76E915/61070.png,[&AgFoQgAA]
17001,Rabid Reinforced Scale Gauntlets,80,https://render.guildwars2.com/file/A13610BD05B1ABA9A804C7C8789F04F8BD51BEE8/61057.png,[&AgFpQgAA]
17002,Berserker's Privateer Gloves,80,https://render.guildwars2.com/file/16670E161F58E8F86BE60ED3F83AA1D6C7210945/61045.png,[&AgFqQgAA]
17004,Berserker's Reinforced Scale Pauldrons,80,https://render.guildwars2.com/file/D964F8E215690405F4389E259BBD027FE6084632/61080.png,[&AgFsQgAA]
17005,Berserker's Privateer Gloves,70,https://render.guildwars2.com/file/16670E161F58E8F86BE60ED3F83AA1D6C7210945/61045.png,[&AgFtQgAA]
17006,Penetrating Privateer Gloves,45,https://render.guildwars2.com/file/16670E161F58E8F86BE60ED3F83AA1D6C7210945/61045.png,[&AgFuQgAA]
17007,Rabid Reinforced Scale Gauntlets,55,https://render.guildwars2.com/file/A13610BD05B1ABA9A804C7C8789F04F8BD51BEE8/61057.png,[&AgFvQgAA]
17008,Berserker's Cabalist Boots,80,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,[&AgFwQgAA]
17009,Penetrating Privateer Hat,45,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,[&AgFxQgAA]
17011,Berserker's Privateer Hat,78,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,[&AgFzQgAA]
17012,Rabid Reinforced Scale Helm,80,https://render.guildwars2.com/file/6F30FEDA2B1405EEB10426E1200522E29D7C3ECB/61064.png,[&AgF0QgAA]
17013,Berserker's Privateer Hat,70,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,[&AgF1QgAA]
17014,Rabid Reinforced Scale Helm,55,https://render.guildwars2.com/file/6F30FEDA2B1405EEB10426E1200522E29D7C3ECB/61064.png,[&AgF2QgAA]
